RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
394998.0,"Portland, OR",22,28e4,272700.0,268500.0,264300.0,264800.0,263600.0,259e3,258100.0,254900.0,255400.0,253700.0,257500.0,253900.0,247600.0,237e3,234900.0,233200.0,235800.0,234900.0,235500.0,232900.0,236100.0,238900.0,242200.0,240400.0,237800.0,232200.0,229100.0,229800.0,234500.0,237800.0,235700.0,233700.0,231900.0,230600.0,226900.0,220100.0,213900.0,210700.0,210200.0,212200.0,212500.0,215300.0,215200.0,220100.0,218600.0,217600.0,213900.0,212800.0,215100.0,216900.0,223400.0,227600.0,231800.0,233600.0,235400.0,237200.0,240100.0,244e3,245600.0,248300.0,248200.0,251300.0,250800.0,254e3,255e3,259200.0,261400.0,263400.0,261700.0,260500.0,265200.0,266600.0,267900.0,264e3,264600.0,266700.0,268400.0,269800.0,270800.0,272400.0,274500.0,275900.0,277500.0,278400.0,280200.0,280800.0,284400.0,285900.0,288600.0,288600.0,289800.0,291100.0,296500.0,299800.0,303800.0,306500.0,311500.0,314200.0,317200.0,317300.0,319400.0,321400.0,325200.0,328200.0,330800.0,336900.0,341700.0,343600.0,343800.0,343400.0,346600.0,347800.0,350400.0,351500.0,355700.0,358300.0,363e3,372400.0,382200.0,384700.0,379400.0
394458.0,"Charlotte, NC",23,155300.0,152700.0,148500.0,148200.0,148500.0,149200.0,149700.0,149900.0,149300.0,148900.0,146100.0,147900.0,146900.0,147400.0,143800.0,145300.0,148100.0,150500.0,150400.0,150200.0,149600.0,147500.0,149800.0,151300.0,151300.0,147100.0,144600.0,146500.0,149e3,150100.0,149700.0,148900.0,150700.0,151700.0,156700.0,156800.0,152800.0,146300.0,143500.0,151100.0,153e3,155600.0,148100.0,147800.0,142700.0,146e3,147e3,152200.0,152900.0,152600.0,154500.0,159500.0,161600.0,161500.0,157600.0,155800.0,154e3,155200.0,157e3,160100.0,160300.0,161500.0,162100.0,163e3,164700.0,165e3,165900.0,166e3,167100.0,168500.0,168800.0,168600.0,168500.0,168800.0,168400.0,169200.0,170400.0,171700.0,171500.0,170100.0,169400.0,170500.0,172300.0,176500.0,177500.0,180200.0,175400.0,175400.0,174600.0,178700.0,181200.0,183700.0,185300.0,181300.0,181300.0,180800.0,183600.0,182e3,183200.0,186e3,185500.0,186500.0,185400.0,188300.0,188700.0,189600.0,191800.0,192500.0,195500.0,198100.0,199800.0,203800.0,206800.0,207200.0,204700.0,203100.0,204300.0,205e3,206300.0,209700.0,211900.0,
395045.0,"Sacramento, CA",24,282500.0,272200.0,255100.0,242200.0,232600.0,230100.0,225500.0,22e4,210800.0,202e3,193400.0,187700.0,184800.0,184400.0,185300.0,187800.0,194e3,198700.0,202600.0,205300.0,207100.0,207400.0,205800.0,202200.0,203e3,203e3,203400.0,201e3,201500.0,201600.0,203600.0,199700.0,201100.0,197e3,194300.0,187200.0,181700.0,180100.0,176e3,176300.0,174700.0,177400.0,178700.0,177900.0,179600.0,178500.0,178700.0,178100.0,179300.0,182400.0,183100.0,186200.0,190700.0,197e3,204500.0,209e3,215200.0,217100.0,221900.0,225900.0,234500.0,242e3,248600.0,254200.0,261500.0,265300.0,270300.0,270100.0,271900.0,270700.0,271700.0,275700.0,278e3,282100.0,283700.0,285700.0,287300.0,288800.0,292400.0,294e3,292e3,292500.0,290700.0,299200.0,300600.0,305800.0,303600.0,304700.0,306300.0,306900.0,308300.0,308300.0,311500.0,314100.0,318600.0,320500.0,323800.0,324300.0,327100.0,329100.0,331700.0,334400.0,336300.0,339900.0,342800.0,342100.0,345e3,347e3,353800.0,356100.0,359300.0,363e3,366200.0,367300.0,368400.0,369400.0,373e3,372400.0,373e3,375500.0,377900.0,373800.0
395055.0,"San Antonio, TX",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176e3,176100.0,176200.0,176300.0,177700.0,177900.0,179200.0,179400.0,181800.0,180500.0,182100.0,181400.0,184600.0,186100.0,187400.0,187200.0,185800.0,187400.0,185400.0,186400.0,186200.0,186100.0,188500.0,189400.0,193e3,191500.0,190900.0,192700.0,194600.0,195e3,193600.0,192700.0,191700.0,192100.0,191e3,192100.0,192300.0,194700.0,196600.0,199100.0,202900.0,205500.0,209e3,210500.0,209900.0,206e3,204600.0,
394943.0,"Orlando, FL",26,221300.0,215100.0,205100.0,201200.0,197300.0,194400.0,191800.0,183900.0,178200.0,167200.0,164100.0,156900.0,148300.0,136700.0,126600.0,121500.0,118200.0,119900.0,119600.0,120600.0,119100.0,121100.0,116700.0,115700.0,110100.0,109900.0,108400.0,110100.0,108800.0,104300.0,99500.0,98300.0,99300.0,98900.0,97600.0,92700.0,94700.0,96300.0,102100.0,102500.0,103600.0,105300.0,106300.0,107900.0,110500.0,113900.0,115900.0,115100.0,114900.0,112600.0,114e3,115900.0,119400.0,119900.0,120300.0,121900.0,123300.0,125700.0,128400.0,131900.0,133900.0,136600.0,137600.0,139300.0,140400.0,144700.0,148300.0,149200.0,150300.0,151300.0,153400.0,153400.0,153500.0,154900.0,156100.0,157e3,157400.0,156800.0,156500.0,156900.0,157e3,157900.0,158700.0,162700.0,167300.0,169700.0,172700.0,173100.0,176e3,176e3,179900.0,182400.0,187400.0,189500.0,196300.0,196600.0,197700.0,193700.0,195e3,198200.0,200800.0,204200.0,203200.0,206600.0,206300.0,209100.0,212200.0,215900.0,217600.0,215100.0,213200.0,213900.0,214100.0,215900.0,216600.0,219400.0,223900.0,232700.0,242300.0,247600.0,243100.0,
394466.0,"Cincinnati, OH",27,135500.0,132e3,125700.0,125e3,122100.0,121900.0,120100.0,120700.0,118600.0,113900.0,11e4,11e4,110900.0,114400.0,113500.0,114700.0,113300.0,115100.0,117500.0,121700.0,123700.0,124500.0,122800.0,122600.0,123500.0,123500.0,122200.0,119300.0,117200.0,116400.0,117200.0,117200.0,115800.0,116700.0,119100.0,122500.0,118200.0,112500.0,108200.0,108900.0,112300.0,113600.0,113800.0,112600.0,112700.0,114e3,115700.0,114200.0,112800.0,112600.0,114500.0,117300.0,117900.0,118e3,117400.0,119100.0,119300.0,119800.0,121600.0,123700.0,125e3,123900.0,125e3,123900.0,125700.0,124900.0,126400.0,124600.0,126600.0,127600.0,127800.0,128300.0,128e3,130100.0,129300.0,131600.0,132800.0,134800.0,134300.0,133700.0,132700.0,132600.0,132e3,133600.0,134200.0,134900.0,134400.0,133700.0,133900.0,134300.0,134100.0,134800.0,133200.0,141900.0,143500.0,153900.0,151600.0,155100.0,147800.0,145700.0,142300.0,142900.0,143500.0,147100.0,149400.0,149400.0,152600.0,153300.0,154800.0,152e3,149400.0,148500.0,148e3,149400.0,149300.0,149400.0,150200.0,150700.0,152100.0,157200.0,158800.0,
394475.0,"Cleveland, OH",28,112e3,111400.0,109300.0,105700.0,102900.0,102200.0,99300.0,96e3,86300.0,80300.0,74600.0,76100.0,75900.0,83100.0,88600.0,95400.0,97200.0,100500.0,103300.0,108100.0,111200.0,109e3,107e3,107e3,111900.0,113e3,113200.0,110600.0,105800.0,103e3,100500.0,106e3,110600.0,114200.0,107600.0,99800.0,93900.0,93500.0,93900.0,97300.0,98800.0,100300.0,97600.0,97200.0,93400.0,94200.0,92700.0,93500.0,93600.0,97400.0,100800.0,100300.0,100700.0,102600.0,104400.0,105700.0,103700.0,105500.0,103800.0,104900.0,104800.0,104e3,103800.0,104900.0,107600.0,109300.0,109700.0,109800.0,111100.0,109500.0,110700.0,108700.0,114300.0,116300.0,119400.0,117300.0,116500.0,118300.0,116600.0,117500.0,116300.0,118700.0,118600.0,115700.0,116300.0,115700.0,118900.0,117800.0,118100.0,117700.0,117900.0,116500.0,113200.0,113400.0,113800.0,121500.0,121300.0,126100.0,124e3,126700.0,122800.0,123e3,123200.0,126900.0,128400.0,129700.0,131800.0,134200.0,135300.0,134400.0,132e3,128300.0,124800.0,122800.0,123800.0,128600.0,132900.0,133700.0,134100.0,137300.0,144800.0,
394775.0,"Las Vegas, NV",29,244700.0,24e4,235100.0,229800.0,220300.0,209400.0,196300.0,188500.0,178900.0,170400.0,161300.0,153500.0,146700.0,136800.0,130200.0,126300.0,125200.0,122600.0,120700.0,122e3,124200.0,125e3,125100.0,123800.0,123700.0,124800.0,128100.0,131e3,128700.0,126700.0,123100.0,122900.0,121900.0,119700.0,118300.0,116300.0,114800.0,113400.0,112700.0,113100.0,111300.0,108700.0,106300.0,107700.0,109900.0,110600.0,110300.0,108600.0,110200.0,112500.0,116300.0,120800.0,122900.0,125100.0,125500.0,129400.0,133400.0,137100.0,139100.0,140100.0,143300.0,147700.0,153100.0,159500.0,162900.0,165300.0,163900.0,165600.0,167400.0,169700.0,170100.0,170600.0,172800.0,174600.0,176300.0,170500.0,170100.0,173e3,180900.0,183600.0,183500.0,184300.0,185e3,188800.0,188900.0,190800.0,189400.0,191e3,192800.0,194e3,195200.0,194700.0,195900.0,197400.0,200800.0,203e3,203600.0,203e3,204e3,205900.0,207e3,206e3,206300.0,208300.0,211600.0,211800.0,213900.0,213800.0,218100.0,219600.0,224700.0,231900.0,235500.0,235300.0,234100.0,237100.0,239900.0,242300.0,245600.0,249600.0,257200.0,
394492.0,"Columbus, OH",30,140400.0,137100.0,137500.0,136e3,134200.0,131400.0,130500.0,128800.0,124900.0,120800.0,123e3,124200.0,124e3,121400.0,121700.0,123300.0,126400.0,13e4,133800.0,136e3,135500.0,130600.0,127800.0,131e3,134500.0,134900.0,131500.0,131100.0,125500.0,122300.0,119200.0,122100.0,122300.0,129700.0,132900.0,129600.0,121700.0,117400.0,118200.0,119200.0,121100.0,125800.0,124600.0,122300.0,122100.0,125e3,126100.0,12e4,117100.0,120100.0,127300.0,131300.0,134800.0,134500.0,135400.0,132600.0,133100.0,133300.0,136600.0,136600.0,135700.0,133100.0,135900.0,140200.0,145100.0,145900.0,145500.0,143800.0,158600.0,157900.0,158700.0,147e3,152500.0,155200.0,153800.0,152400.0,151600.0,153400.0,153600.0,154500.0,153800.0,155100.0,153700.0,166100.0,165800.0,167600.0,162300.0,163e3,163100.0,158600.0,158300.0,154400.0,148900.0,142900.0,147500.0,154800.0,163200.0,164100.0,163600.0,161200.0,161200.0,161100.0,164100.0,165900.0,168400.0,169500.0,172300.0,172e3,170300.0,169300.0,169900.0,169700.0,169100.0,168800.0,171500.0,173800.0,175100.0,,,,,
395059.0,"San Jose, CA",31,664100.0,634300.0,607900.0,593200.0,580600.0,566600.0,540200.0,514100.0,476800.0,454300.0,440600.0,433e3,409200.0,391200.0,384500.0,402800.0,429800.0,453300.0,464300.0,470700.0,474500.0,492300.0,498800.0,500600.0,494700.0,486e3,488500.0,490500.0,502800.0,512800.0,519100.0,520700.0,515800.0,512600.0,503700.0,487300.0,477400.0,472400.0,479800.0,488700.0,490700.0,497700.0,493100.0,489400.0,482400.0,481800.0,483100.0,477300.0,476100.0,484400.0,501200.0,521800.0,543200.0,567e3,578600.0,586800.0,587500.0,596100.0,609300.0,615200.0,618100.0,619800.0,630300.0,637200.0,64e4,645300.0,649900.0,654100.0,656e3,661800.0,672400.0,678700.0,686200.0,689400.0,693500.0,699e3,696200.0,704500.0,709400.0,722e3,727300.0,737700.0,738400.0,745100.0,744e3,749500.0,756700.0,767900.0,784900.0,805400.0,808700.0,812500.0,806500.0,823800.0,824900.0,829300.0,820600.0,825900.0,828800.0,828800.0,832900.0,833200.0,843400.0,849600.0,857200.0,861e3,866900.0,875600.0,888e3,888e3,888600.0,896100.0,909400.0,931100.0,956600.0,989600.0,1019200.0,1071900.0,1092e3,1139800.0,1168200.0,1185900.0
394355.0,"Austin, TX",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231600.0,227e3,226300.0,221200.0,225900.0,226100.0,222300.0,222600.0,223500.0,227500.0,225300.0,224200.0,226600.0,229900.0,233100.0,236500.0,237200.0,239200.0,24e4,239600.0,239900.0,239300.0,245600.0,249400.0,249300.0,243700.0,243800.0,246700.0,253900.0,253400.0,253700.0,254700.0,257400.0,262400.0,264e3,266500.0,267200.0,267800.0,268300.0,268700.0,268800.0,270600.0,270800.0,272300.0,273200.0,275800.0,278500.0,279300.0,279e3,277800.0,281100.0,283200.0,287e3,285100.0,288e3,287700.0,289600.0,
395194.0,"Virginia Beach, VA",33,223900.0,220700.0,215600.0,210700.0,208500.0,208300.0,208100.0,207500.0,206400.0,205700.0,206800.0,209500.0,212100.0,211700.0,209600.0,204800.0,201100.0,199800.0,202600.0,205e3,203600.0,202600.0,205600.0,208e3,21e4,205500.0,202500.0,198e3,198400.0,197900.0,199700.0,196200.0,198100.0,199800.0,205200.0,201600.0,193200.0,183700.0,177700.0,172600.0,169900.0,172400.0,177700.0,180700.0,179300.0,179e3,179500.0,183e3,184800.0,185800.0,187e3,185200.0,183800.0,182700.0,188900.0,195500.0,196900.0,194700.0,194e3,193900.0,193500.0,191800.0,189900.0,191800.0,192200.0,197e3,196500.0,197300.0,195600.0,194300.0,191200.0,19e4,191600.0,193900.0,192700.0,191500.0,188500.0,189300.0,189400.0,192600.0,193e3,193900.0,192800.0,194500.0,196400.0,197300.0,199100.0,197100.0,200400.0,199600.0,202100.0,199400.0,197400.0,198100.0,201200.0,204e3,202800.0,202600.0,204200.0,205900.0,206500.0,204400.0,202200.0,202200.0,205500.0,207600.0,209500.0,212500.0,212700.0,214100.0,211400.0,214500.0,213100.0,211400.0,210400.0,213600.0,216500.0,217500.0,220700.0,223400.0,227e3,
394902.0,"Nashville, TN",34,150200.0,149200.0,147300.0,145100.0,143600.0,142600.0,141800.0,142600.0,142100.0,140600.0,140800.0,141600.0,142700.0,141200.0,138100.0,137400.0,137600.0,139100.0,14e4,140700.0,140200.0,140100.0,141400.0,142e3,144200.0,142200.0,142900.0,140500.0,139600.0,139200.0,142400.0,144e3,143300.0,140700.0,141900.0,142e3,141400.0,139800.0,138100.0,137400.0,137100.0,140200.0,138400.0,137800.0,135200.0,138100.0,138800.0,140600.0,140200.0,140400.0,141e3,140900.0,142200.0,143800.0,145500.0,146700.0,144500.0,146900.0,148200.0,150500.0,15e4,151200.0,154600.0,156200.0,158600.0,158900.0,159400.0,158e3,157e3,157800.0,157400.0,162300.0,164600.0,168100.0,165900.0,167300.0,167400.0,168400.0,168400.0,168600.0,171200.0,173800.0,175700.0,177700.0,180100.0,181600.0,182300.0,182100.0,181100.0,182200.0,185100.0,190400.0,193300.0,191700.0,193700.0,193300.0,195500.0,195600.0,197800.0,200600.0,204200.0,208400.0,211500.0,216500.0,219e3,224500.0,229500.0,233600.0,235300.0,233700.0,233700.0,233400.0,232800.0,234400.0,238400.0,242400.0,244800.0,244400.0,248100.0,251700.0,255700.0,
394862.0,"Milwaukee, WI",35,197600.0,190100.0,185e3,180300.0,177300.0,177700.0,181400.0,182500.0,183100.0,180100.0,180200.0,178700.0,175800.0,171600.0,166400.0,164900.0,162200.0,163100.0,165100.0,169300.0,172400.0,172700.0,176300.0,181900.0,183900.0,178700.0,170900.0,166300.0,169500.0,174400.0,177600.0,176800.0,175700.0,178100.0,181500.0,188400.0,181600.0,173300.0,164e3,164200.0,167e3,166400.0,170100.0,169e3,166900.0,165900.0,168100.0,167400.0,162500.0,161300.0,160500.0,163700.0,163200.0,167800.0,168800.0,168100.0,155700.0,156300.0,162300.0,176400.0,178100.0,176900.0,175500.0,174200.0,173100.0,174200.0,175200.0,174e3,172200.0,171300.0,173900.0,174e3,175e3,171700.0,172300.0,171800.0,176400.0,178400.0,182100.0,180900.0,184200.0,186400.0,187300.0,185700.0,183300.0,186200.0,189e3,191200.0,190100.0,199300.0,195500.0,196600.0,181e3,183200.0,178800.0,186600.0,186900.0,189800.0,186300.0,188900.0,186e3,186e3,185e3,190300.0,191800.0,191800.0,199e3,201500.0,204700.0,201e3,202300.0,201600.0,199100.0,199900.0,199900.0,202200.0,205900.0,207100.0,211500.0,211800.0,210900.0,
394714.0,"Jacksonville, FL",36,195200.0,187700.0,176600.0,170100.0,167100.0,166e3,164700.0,162200.0,159700.0,156500.0,158900.0,163200.0,162200.0,153700.0,141300.0,136900.0,137100.0,138200.0,136e3,134200.0,134600.0,136900.0,140300.0,141100.0,139500.0,135200.0,129800.0,125700.0,120100.0,117800.0,115300.0,117100.0,118200.0,121800.0,122e3,122600.0,122400.0,122800.0,119400.0,117300.0,115100.0,119400.0,117300.0,120700.0,118600.0,125200.0,122100.0,123300.0,119200.0,122600.0,124900.0,125400.0,126e3,122900.0,122400.0,121900.0,123600.0,125900.0,130700.0,137500.0,141900.0,142300.0,140400.0,141e3,14e4,142400.0,144800.0,145400.0,144300.0,138800.0,137100.0,135800.0,139700.0,143300.0,141600.0,140100.0,140800.0,142700.0,143600.0,142800.0,144700.0,147400.0,149100.0,151400.0,149700.0,150200.0,151200.0,153800.0,156400.0,156600.0,157500.0,157600.0,153300.0,154800.0,157800.0,171200.0,17e4,167600.0,161900.0,164600.0,163e3,163100.0,163900.0,169700.0,170200.0,171900.0,173900.0,189300.0,192800.0,195300.0,185400.0,183900.0,178800.0,177300.0,175700.0,176200.0,177e3,185600.0,199e3,213300.0,210100.0,
394849.0,"Memphis, TN",37,113200.0,111800.0,105700.0,103700.0,100500.0,102700.0,102400.0,101900.0,98e3,93500.0,91100.0,95e3,98200.0,100100.0,95100.0,95200.0,96700.0,101200.0,105700.0,110100.0,114400.0,115100.0,112200.0,104100.0,99e3,100200.0,104100.0,103800.0,95200.0,88600.0,87800.0,89700.0,99900.0,101800.0,104800.0,100900.0,98900.0,96e3,89e3,87500.0,83500.0,85300.0,91800.0,96400.0,97200.0,93e3,95600.0,95100.0,94600.0,92300.0,91800.0,90200.0,91100.0,92100.0,95700.0,96800.0,105300.0,107600.0,111400.0,108600.0,106700.0,103200.0,100700.0,104800.0,109900.0,111500.0,112500.0,113e3,115e3,114600.0,115300.0,117800.0,121200.0,120900.0,122900.0,119100.0,123e3,122100.0,123700.0,128100.0,130400.0,131500.0,126700.0,126900.0,129300.0,129900.0,128200.0,127100.0,124e3,123900.0,123700.0,124200.0,122300.0,121100.0,121500.0,122200.0,122900.0,127800.0,131200.0,133500.0,131300.0,134e3,133300.0,133500.0,133900.0,137900.0,139600.0,139900.0,137800.0,140500.0,140600.0,142200.0,139500.0,140400.0,143e3,146700.0,152e3,155100.0,156900.0,151300.0,146200.0,
394935.0,"Oklahoma City, OK",38,102100.0,105400.0,106300.0,109700.0,108700.0,109700.0,107500.0,107300.0,106600.0,105900.0,106300.0,107600.0,110900.0,111600.0,112300.0,112900.0,114200.0,112700.0,112400.0,111100.0,112700.0,111700.0,107700.0,106400.0,109400.0,116200.0,117800.0,116200.0,112700.0,109200.0,108700.0,109e3,113700.0,115400.0,116400.0,116500.0,114900.0,115100.0,115400.0,114700.0,115900.0,113500.0,116100.0,116900.0,117400.0,118900.0,118600.0,121100.0,120100.0,121600.0,122800.0,121600.0,120900.0,120200.0,124100.0,127100.0,130100.0,130600.0,129900.0,128700.0,129100.0,129700.0,13e4,128500.0,129700.0,130600.0,132e3,130700.0,130400.0,130400.0,129200.0,129300.0,130300.0,132700.0,134e3,133900.0,134200.0,133200.0,134200.0,134500.0,136200.0,139600.0,139100.0,139400.0,135100.0,135500.0,140200.0,143600.0,144600.0,140600.0,138500.0,139800.0,139800.0,141200.0,142600.0,144400.0,145500.0,145100.0,143900.0,144600.0,143900.0,142200.0,142400.0,143100.0,145600.0,146400.0,147400.0,146900.0,145700.0,147600.0,150400.0,151200.0,150300.0,147200.0,147e3,147700.0,149400.0,151500.0,146500.0,148700.0,147500.0,
394807.0,"Louisville-Jefferson County, KY",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900.0,130100.0,128500.0,126800.0,127500.0,129800.0,131500.0,131500.0,132500.0,134e3,134400.0,133400.0,129900.0,131400.0,130700.0,136900.0,141300.0,147e3,148800.0,149800.0,149e3,147200.0,145400.0,148e3,150600.0,154800.0,156100.0,157200.0,153300.0,151200.0,151900.0,154900.0,157300.0,158200.0,159600.0,159700.0,158300.0,158300.0,16e4,162500.0,162200.0,161500.0,161100.0,160900.0,162200.0,161200.0,163e3,165600.0,167700.0,172400.0,171500.0,175700.0,170200.0,
394669.0,"Hartford, CT",40,239100.0,235500.0,225600.0,215100.0,211100.0,210600.0,212300.0,212500.0,216e3,215500.0,213900.0,214900.0,218700.0,217400.0,211100.0,205900.0,206800.0,204100.0,202500.0,201600.0,207400.0,213900.0,217400.0,223200.0,227100.0,225400.0,218e3,208500.0,208900.0,208700.0,207200.0,210400.0,219100.0,230900.0,232500.0,227700.0,222200.0,220700.0,217100.0,211700.0,208200.0,203300.0,205700.0,204e3,208800.0,205900.0,206e3,205e3,206200.0,203500.0,204700.0,204e3,208200.0,203900.0,200200.0,201300.0,202300.0,21e4,207600.0,205800.0,200800.0,201700.0,204200.0,206300.0,207e3,208100.0,208e3,208300.0,208e3,207300.0,208800.0,213300.0,213900.0,209400.0,203200.0,200900.0,203400.0,203300.0,204e3,200200.0,203100.0,202900.0,199200.0,195800.0,197500.0,201200.0,200200.0,199400.0,199e3,198700.0,197900.0,197600.0,197600.0,198100.0,198600.0,207500.0,208300.0,21e4,207500.0,208300.0,207100.0,203300.0,206600.0,209400.0,209e3,205600.0,204900.0,208e3,207200.0,204400.0,203e3,203700.0,208e3,207200.0,206500.0,206e3,209300.0,210400.0,210500.0,214400.0,221100.0,
395022.0,"Richmond, VA",41,212700.0,211900.0,206e3,201600.0,2e5,200300.0,198500.0,197800.0,195800.0,197200.0,194e3,200300.0,197500.0,196300.0,188600.0,185800.0,182900.0,181400.0,183800.0,188300.0,190600.0,192100.0,192400.0,195600.0,192100.0,191600.0,184400.0,179600.0,173200.0,175800.0,177700.0,178400.0,177900.0,177100.0,179800.0,178e3,178200.0,175600.0,169e3,164600.0,162900.0,166e3,170100.0,169600.0,17e4,171800.0,168900.0,168400.0,164100.0,168900.0,167600.0,169500.0,170600.0,170200.0,170200.0,167500.0,172800.0,176900.0,178700.0,177100.0,173800.0,175300.0,176800.0,180200.0,18e4,182700.0,182500.0,184200.0,179300.0,179100.0,179300.0,182600.0,183100.0,183e3,181900.0,183700.0,185300.0,188e3,188500.0,189e3,189700.0,194500.0,194500.0,199e3,195300.0,195900.0,195900.0,195700.0,197400.0,195200.0,195e3,193700.0,193800.0,196700.0,201e3,203100.0,203100.0,201600.0,201e3,201100.0,201500.0,201e3,201800.0,202400.0,207700.0,208100.0,208900.0,210400.0,212400.0,214900.0,211300.0,209800.0,208200.0,207200.0,207500.0,207500.0,214600.0,223700.0,229100.0,231500.0,230800.0,
394910.0,"New Orleans, LA",42,145400.0,148400.0,152900.0,152800.0,155600.0,157600.0,159e3,154e3,147500.0,144800.0,146400.0,152400.0,153700.0,154300.0,153200.0,155200.0,159e3,160300.0,161300.0,161200.0,161400.0,158600.0,156800.0,153600.0,156700.0,158100.0,159600.0,157100.0,153500.0,151100.0,15e4,154900.0,157500.0,161300.0,156700.0,156e3,145700.0,139500.0,135200.0,140800.0,143400.0,146600.0,146500.0,146e3,145600.0,142200.0,141e3,139200.0,139300.0,142e3,142700.0,147600.0,146600.0,150500.0,151500.0,155500.0,153400.0,150700.0,153300.0,155100.0,156500.0,158600.0,160400.0,163e3,162400.0,162800.0,163300.0,163200.0,162900.0,160700.0,159300.0,160100.0,164400.0,165200.0,164100.0,164900.0,165300.0,167400.0,166300.0,166500.0,168200.0,169800.0,167e3,169300.0,170600.0,176e3,173800.0,173200.0,173500.0,173300.0,174400.0,175600.0,175e3,175400.0,174900.0,178700.0,178600.0,179100.0,179400.0,181100.0,182500.0,182100.0,183100.0,183100.0,183900.0,183300.0,185300.0,184100.0,183800.0,183400.0,185e3,184500.0,185600.0,186200.0,188e3,187500.0,185800.0,188400.0,189e3,194600.0,192900.0,
394425.0,"Buffalo, NY",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121300.0,122300.0,123400.0,123400.0,123400.0,121300.0,123900.0,122100.0,123300.0,121900.0,124400.0,125e3,125800.0,125e3,124600.0,127e3,131300.0,132700.0,129200.0,125100.0,126e3,128900.0,129e3,128900.0,128800.0,130500.0,130600.0,131900.0,134200.0,136400.0,135800.0,135700.0,135800.0,136800.0,134800.0,136900.0,137300.0,136900.0,133800.0,135300.0,140300.0,143e3,
395012.0,"Raleigh, NC",44,188900.0,185400.0,182e3,181500.0,183400.0,184500.0,181400.0,182900.0,177600.0,177e3,181900.0,189800.0,196700.0,187500.0,180100.0,171300.0,172800.0,176800.0,178900.0,179100.0,180100.0,182400.0,194500.0,193e3,196100.0,187100.0,184200.0,185100.0,186500.0,191500.0,192600.0,193400.0,198400.0,197e3,200900.0,199300.0,2e5,193900.0,19e4,191e3,191700.0,198e3,192400.0,191800.0,185300.0,190800.0,190200.0,193800.0,193600.0,194800.0,188200.0,185600.0,185800.0,189700.0,189200.0,183400.0,187100.0,188400.0,196400.0,194600.0,196200.0,196400.0,195700.0,192200.0,193200.0,195400.0,200300.0,202400.0,201500.0,201200.0,199700.0,201900.0,203e3,200100.0,200300.0,197700.0,201e3,198500.0,199600.0,199400.0,201800.0,200500.0,202300.0,205200.0,217200.0,220200.0,224100.0,223e3,224800.0,224800.0,224200.0,226600.0,229200.0,231600.0,232500.0,230600.0,228900.0,228700.0,228700.0,230200.0,229800.0,232300.0,234800.0,235e3,235500.0,233900.0,235900.0,236500.0,238500.0,241100.0,237600.0,234700.0,232100.0,234100.0,234900.0,237400.0,240700.0,241800.0,243800.0,250400.0,255400.0,
